class,filename,width,height,mode,mean_intensity,contrast,filepath,target
Normal,Normal-6168.png,299,299,L,173.82426371069675,51.781495693346606,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6168.png,0
Normal,Normal-9435.png,299,299,L,135.60098880325722,65.96885989851572,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9435.png,0
Lung_Opacity,Lung_Opacity-4887.png,299,299,L,184.22749186250712,47.05295879804644,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4887.png,0
Normal,Normal-7832.png,299,299,L,129.032773682621,62.31961748137148,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7832.png,0
Normal,Normal-1124.png,299,299,L,114.24762586548249,54.22006552997482,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1124.png,0
Lung_Opacity,Lung_Opacity-4468.png,299,299,L,164.61686110893615,59.157966560642706,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4468.png,0
Normal,Normal-2187.png,299,299,L,127.27837496224875,68.52248604227745,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2187.png,0
Normal,Normal-1893.png,299,299,L,106.91455352848402,36.05643510377204,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1893.png,0
Lung_Opacity,Lung_Opacity-1021.png,299,299,L,103.27613785080703,45.44567013187709,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1021.png,0
Normal,Normal-2081.png,299,299,L,162.59484793234975,43.97145053272468,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2081.png,0
Normal,Normal-9429.png,299,299,L,112.36375432042148,29.663795219999425,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9429.png,0
Lung_Opacity,Lung_Opacity-4579.png,299,299,L,155.92941913401415,50.374262704747316,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4579.png,0
Normal,Normal-6574.png,299,299,L,146.53063164841558,70.70132294280738,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6574.png,0
Lung_Opacity,Lung_Opacity-1558.png,299,299,L,176.96891533651748,54.045649948337896,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1558.png,0
Normal,Normal-5409.png,299,299,L,148.78331338575632,54.42239518684019,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5409.png,0
Normal,Normal-5955.png,299,299,L,131.64567510430533,61.46781161963261,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5955.png,0
Lung_Opacity,Lung_Opacity-4712.png,299,299,L,104.94292010156487,52.40694738867093,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4712.png,0
Normal,Normal-8953.png,299,299,L,144.46555407657632,59.173789718664985,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8953.png,0
Normal,Normal-10101.png,299,299,L,108.43733291573919,68.49734194224041,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10101.png,0
Normal,Normal-4864.png,299,299,L,120.5268844867507,74.04302132833811,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4864.png,0
Lung_Opacity,Lung_Opacity-4870.png,299,299,L,117.726009776177,72.62686816377524,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4870.png,0
Normal,Normal-6083.png,299,299,L,134.68009306383598,62.4710649824461,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6083.png,0
Lung_Opacity,Lung_Opacity-2301.png,299,299,L,119.13900291943042,70.40947717156553,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2301.png,0
Normal,Normal-4812.png,299,299,L,127.70588695875885,69.05828663094695,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4812.png,0
Viral Pneumonia,Viral Pneumonia-1225.png,299,299,L,98.07164349392065,60.453664608766864,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1225.png,0
Viral Pneumonia,Viral Pneumonia-965.png,299,299,L,110.75221753671659,60.304335224495304,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-965.png,0
Viral Pneumonia,Viral Pneumonia-353.png,299,299,RGB,119.23481840247872,34.20730806786785,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-353.png,0
Normal,Normal-9346.png,299,299,L,120.59790158946768,62.48584617233015,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9346.png,0
Normal,Normal-5733.png,299,299,L,108.51529624948267,64.0125936400146,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5733.png,0
Normal,Normal-2449.png,299,299,L,134.57048578874958,63.132936900293025,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2449.png,0
Normal,Normal-3804.png,299,299,L,128.93441907808636,54.79370505380005,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3804.png,0
Normal,Normal-8683.png,299,299,L,125.60239818346551,53.6374345336306,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8683.png,0
Lung_Opacity,Lung_Opacity-493.png,299,299,L,82.54546369727407,57.51132948493795,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-493.png,0
Lung_Opacity,Lung_Opacity-5648.png,299,299,L,85.00389257390857,41.29026781876693,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5648.png,0
Lung_Opacity,Lung_Opacity-4073.png,299,299,L,152.39412310824264,45.866562654015816,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4073.png,0
Normal,Normal-5632.png,299,299,L,119.38359749890941,70.77214266121247,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5632.png,0
Lung_Opacity,Lung_Opacity-2855.png,299,299,L,117.17809644187425,69.78999544534742,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2855.png,0
COVID,COVID-2670.png,299,299,L,140.53545262357244,48.43800249277629,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2670.png,1
Normal,Normal-5877.png,299,299,L,160.5790762966857,44.48800733723723,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5877.png,0
Lung_Opacity,Lung_Opacity-3881.png,299,299,L,162.8525296137627,56.918329187306725,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3881.png,0
Normal,Normal-9632.png,299,299,L,115.87888278654601,46.8427232263752,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9632.png,0
Lung_Opacity,Lung_Opacity-1414.png,299,299,L,116.26486280914084,59.29669826579743,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1414.png,0
COVID,COVID-1272.png,299,299,L,158.2603774007002,74.48689963619228,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1272.png,1
Normal,Normal-4711.png,299,299,L,109.79747430118232,81.47527141965551,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4711.png,0
Normal,Normal-4661.png,299,299,L,158.654399838928,57.52724377524413,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4661.png,0
COVID,COVID-2259.png,299,299,L,138.7789622040022,55.127560436987494,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2259.png,1
Lung_Opacity,Lung_Opacity-2497.png,299,299,L,135.1224482947618,65.28963210689639,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2497.png,0
Normal,Normal-1642.png,299,299,L,103.11475263140234,76.34621856759635,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1642.png,0
Lung_Opacity,Lung_Opacity-842.png,299,299,L,113.30245746691871,53.680975127484665,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-842.png,0
Normal,Normal-10.png,299,299,L,128.52416639634905,65.30560315408442,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10.png,0
Normal,Normal-305.png,299,299,L,110.40500665540654,63.27860021673195,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-305.png,0
COVID,COVID-2056.png,299,299,L,157.89258509412647,51.015746229999934,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2056.png,1
Normal,Normal-7551.png,299,299,L,175.57331573472334,50.287561324576814,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7551.png,0
Normal,Normal-2089.png,299,299,L,115.29743515173209,68.56834767550033,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2089.png,0
Lung_Opacity,Lung_Opacity-1404.png,299,299,L,128.70357154841668,72.5200045068605,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1404.png,0
Normal,Normal-4514.png,299,299,L,108.31377725081374,71.06427107941445,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4514.png,0
Lung_Opacity,Lung_Opacity-3108.png,299,299,L,132.44275791098534,58.915258058145795,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3108.png,0
COVID,COVID-3212.png,299,299,L,135.0693728258073,58.36795082751919,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3212.png,1
Normal,Normal-2625.png,299,299,L,153.24513148622498,46.59398694100817,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2625.png,0
COVID,COVID-1697.png,299,299,L,152.6727888949788,54.73800552465927,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1697.png,1
Normal,Normal-3022.png,299,299,L,96.44851847294773,62.84554587998588,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3022.png,0
Normal,Normal-5489.png,299,299,L,176.28924732385545,51.657439552310116,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5489.png,0
Normal,Normal-1550.png,299,299,L,144.7497119719019,59.03346192168683,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1550.png,0
Normal,Normal-273.png,299,299,L,126.10006599478753,60.62678353221697,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-273.png,0
Normal,Normal-10070.png,299,299,L,101.91246182928603,59.35023266325907,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10070.png,0
Normal,Normal-6993.png,299,299,L,164.5393116408094,54.25122426622015,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6993.png,0
Lung_Opacity,Lung_Opacity-5271.png,299,299,L,127.03542465967942,61.773544437615215,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5271.png,0
Normal,Normal-2681.png,299,299,L,117.33319537812775,67.31001668444023,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2681.png,0
Normal,Normal-5495.png,299,299,L,120.8820147425644,63.81958934212733,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5495.png,0
Lung_Opacity,Lung_Opacity-244.png,299,299,L,127.70032773682621,65.05922338800752,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-244.png,0
Lung_Opacity,Lung_Opacity-624.png,299,299,L,133.70335902282972,54.69358592270568,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-624.png,0
Normal,Normal-7930.png,299,299,L,145.99318799566,50.49977214652813,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7930.png,0
Lung_Opacity,Lung_Opacity-5328.png,299,299,L,122.26935940313867,61.87457347091556,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5328.png,0
Normal,Normal-1672.png,299,299,L,96.33004105099495,72.78209875407236,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1672.png,0
Viral Pneumonia,Viral Pneumonia-638.png,299,299,L,114.11313072560709,54.34426886180338,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-638.png,0
Normal,Normal-4781.png,299,299,L,103.93946376438743,40.69672306155404,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4781.png,0
Lung_Opacity,Lung_Opacity-470.png,299,299,L,171.81552779051688,31.87281032673416,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-470.png,0
Normal,Normal-1509.png,299,299,L,163.45043120323038,57.078059376644426,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1509.png,0
COVID,COVID-3124.png,299,299,L,153.7873625574658,66.86078891194417,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3124.png,1
Lung_Opacity,Lung_Opacity-4524.png,299,299,L,126.34476124428139,61.60007928021219,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4524.png,0
COVID,COVID-3198.png,299,299,L,115.31949307054731,42.17946957200306,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3198.png,1
Normal,Normal-4508.png,299,299,L,157.27886712676593,65.03639360018882,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4508.png,0
COVID,COVID-2985.png,299,299,L,141.85178018142975,54.20390234968891,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2985.png,1
Normal,Normal-2130.png,299,299,L,118.496325544457,66.83239482907945,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2130.png,0
Normal,Normal-6688.png,299,299,L,89.50031878838044,67.81208488461965,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6688.png,0
Normal,Normal-1027.png,299,299,L,139.2345052068769,49.54417412629099,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1027.png,0
COVID,COVID-2584.png,299,299,L,148.59489267457857,47.874226915492514,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2584.png,1
COVID,COVID-2185.png,299,299,L,147.3818972942137,44.167584366862755,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2185.png,1
Lung_Opacity,Lung_Opacity-4324.png,299,299,L,120.94702520106038,71.56040815895508,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4324.png,0
Normal,Normal-1457.png,299,299,L,149.49871925369962,62.73317101466265,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1457.png,0
Viral Pneumonia,Viral Pneumonia-982.png,299,299,RGB,138.10725830807263,31.071208012227515,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-982.png,0
Normal,Normal-8159.png,299,299,L,106.29429201015648,73.14176479151416,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8159.png,0
Lung_Opacity,Lung_Opacity-1541.png,299,299,L,144.34117068041743,64.76012709442844,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1541.png,0
Normal,Normal-2240.png,299,299,L,124.294963143589,68.88181795444883,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2240.png,0
Lung_Opacity,Lung_Opacity-3883.png,299,299,L,166.1556246574423,57.28534743833699,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3883.png,0
COVID,COVID-3242.png,299,299,L,145.88339056610104,85.13634473047055,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3242.png,1
Normal,Normal-10086.png,299,299,L,132.90512410375723,52.86807271110989,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10086.png,0
Lung_Opacity,Lung_Opacity-591.png,299,299,L,175.0894061587678,56.85572421379124,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-591.png,0
Normal,Normal-8119.png,299,299,L,151.13192246171744,63.22753134670631,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8119.png,0
Normal,Normal-6445.png,299,299,L,102.58303598393753,67.65470254985662,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6445.png,0
Lung_Opacity,Lung_Opacity-2252.png,299,299,L,119.32558919922596,56.778878460617044,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2252.png,0
Normal,Normal-5110.png,299,299,L,106.31069003702419,36.86684746403097,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5110.png,0
Normal,Normal-9226.png,299,299,L,157.93253990447533,56.73145733686924,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9226.png,0
Normal,Normal-2869.png,299,299,L,133.51150434558897,69.58671510009131,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2869.png,0
Viral Pneumonia,Viral Pneumonia-885.png,299,299,L,117.9635574546146,70.34903237886361,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-885.png,0
Normal,Normal-1428.png,299,299,L,165.1115759331551,60.13302517282567,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1428.png,0
Lung_Opacity,Lung_Opacity-4297.png,299,299,L,150.49149338374292,55.455791937916715,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4297.png,0
Viral Pneumonia,Viral Pneumonia-1207.png,299,299,L,120.92793145490542,59.488905563565126,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1207.png,0
Normal,Normal-1396.png,299,299,L,122.02043601301999,54.86904779101015,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1396.png,0
Normal,Normal-7853.png,299,299,L,130.34206552499413,73.91763543705738,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7853.png,0
Normal,Normal-2346.png,299,299,L,124.66913121777161,74.16108842363904,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2346.png,0
Normal,Normal-2200.png,299,299,L,120.69286697016813,67.31230410601178,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2200.png,0
Normal,Normal-8414.png,299,299,L,116.60136911220232,47.872873669100606,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8414.png,0
Normal,Normal-4824.png,299,299,L,118.36547689623158,51.06546054746095,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4824.png,0
Viral Pneumonia,Viral Pneumonia-641.png,299,299,L,138.38981666871734,63.66998167305788,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-641.png,0
COVID,COVID-845.png,299,299,L,143.3240679634456,78.16361700990369,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-845.png,1
COVID,COVID-1375.png,299,299,L,142.90466549591167,81.4045574032469,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1375.png,1
Viral Pneumonia,Viral Pneumonia-287.png,299,299,L,132.0514983053881,71.49991447750958,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-287.png,0
Normal,Normal-4976.png,299,299,L,149.29293855773426,73.10979149791848,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4976.png,0
Lung_Opacity,Lung_Opacity-5683.png,299,299,L,144.8538271383989,54.403325386423056,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5683.png,0
COVID,COVID-3259.png,299,299,L,66.61440028635026,38.2265621705705,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3259.png,1
Normal,Normal-2369.png,299,299,L,111.82728381114305,74.4499643764954,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2369.png,0
COVID,COVID-2415.png,299,299,L,152.45963691681303,49.29480650931132,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2415.png,1
Normal,Normal-9816.png,299,299,L,138.75836959318127,71.89106567648709,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9816.png,0
Normal,Normal-8612.png,299,299,L,101.7227324079149,40.200315399606545,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8612.png,0
Lung_Opacity,Lung_Opacity-585.png,299,299,L,124.28811758257737,59.470245409002,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-585.png,0
Viral Pneumonia,Viral Pneumonia-106.png,299,299,L,135.34756881914072,74.10054600595002,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-106.png,0
Lung_Opacity,Lung_Opacity-1030.png,299,299,L,148.9854364045145,44.59024616562739,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1030.png,0
Lung_Opacity,Lung_Opacity-5420.png,299,299,L,115.06741535329583,49.077009080630454,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5420.png,0
Lung_Opacity,Lung_Opacity-1261.png,299,299,L,109.82637778100916,69.45353823689277,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1261.png,0
